2.800533728604937683e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.882863695724764891e-02,2.322080469340143431e-04,3.909215885975575455e-02,9.344395070901286384e-05,2.519299119169193107e-02,4.899348451061763798e-05
2.801073885001785675e-04,2.199191443332814441e-04,2.505413033622515642e-04,2.355009655174786307e-03,6.072956781999226591e-05,1.865354512245602503e-02,1.122459555956502509e-04,3.036685056037423044e-02,1.230775736021803488e-04,2.438778699357119564e-02
1.949369967175690397e-04,2.314994005943580061e-04,1.945616969323549759e-04,1.676693570729186067e-03,5.788533165670130775e-05,1.904162739955426661e-02,1.128575547909999586e-04,1.870334666266781562e-02,1.175333075526247532e-04,1.824222440122552982e-02
1.304012043685916981e-04,2.417920345608128485e-04,1.586840022719270048e-04,1.298514165708504172e-03,5.564403618965112040e-05,1.412266737862871713e-02,9.578739040297612429e-05,1.096230798647572849e-02,1.088816221782528640e-04,1.163863805447295716e-02
1.142702311395453853e-04,2.082275740731097521e-04,1.514929503781982368e-04,6.369090468116707067e-04,5.830915687240114390e-05,1.155435827046677466e-02,9.765189802647875864e-05,1.032650897078539638e-02,1.079391736567005623e-04,1.414320573130482123e-02
1.136849378940196141e-04,2.004282254349515758e-04,8.146389426718608881e-05,6.144084558561264909e-04,5.976834052528821856e-05,1.111394952841643358e-02,9.297481013652808773e-05,1.013657219224561867e-02,1.067544455176502931e-04,1.363656703352735845e-02
9.182556666518705980e-05,1.851703214169954674e-04,1.106257802257237696e-04,6.951898307647216921e-04,5.958773193486214273e-05,9.484392471756036488e-03,9.674449526225619453e-05,1.007377310577389426e-02,1.134327472425715651e-04,1.084414453077334715e-02
8.749257751700159613e-05,1.823754296777538276e-04,9.824705410963316583e-05,6.521276464882464667e-04,5.931833055081223697e-05,7.499045078062691917e-03,9.685666834572676648e-05,8.539210016986022167e-03,1.123261050560490736e-04,1.013262081861616808e-02
9.159178427185898767e-05,1.642249930156875056e-04,9.605971324312033649e-05,6.797861368617296720e-04,5.891888382441653343e-05,8.693213545908047915e-03,1.004972967103068743e-04,7.935128055096938790e-03,1.145843594384000636e-04,8.764571218237352315e-03
8.990683179070435094e-05,1.574297638323472531e-04,8.773065158401837792e-05,8.005585695142730229e-04,5.863563207071446329e-05,8.659056740353264850e-03,9.962343103515710241e-05,7.681591731349961261e-03,1.162288774292400090e-04,8.540927773140045282e-03
8.045461164483162450e-05,1.381754587415363867e-04,9.212735261873741224e-05,9.051660854773581561e-04,5.928896718368283927e-05,7.624502727090655928e-03,1.023245862370283140e-04,7.191815979534748292e-03,1.122814490900356715e-04,6.838210510217404732e-03
7.257739896554032597e-05,1.216682030027412459e-04,6.872265962906746973e-05,7.641080423614647014e-04,5.826529770494383217e-05,8.007473936749127247e-03,1.039758818613485322e-04,5.997205383414833113e-03,1.117080558561963451e-04,5.886133087372950878e-03
7.640310295751844005e-05,1.160081387997048750e-04,7.462597366330022482e-05,7.553174477312451238e-04,5.771057840510538159e-05,7.848264722156862716e-03,1.000509346205487250e-04,5.941524270041994953e-03,1.128831346526435646e-04,5.446069913901185194e-03
7.060604267650534983e-05,1.083787826668780016e-04,6.301218792769232779e-05,6.920292977506686686e-04,5.874268501220519063e-05,7.721660455725276075e-03,1.006893436866686134e-04,6.231246578744295724e-03,1.121186057710603069e-04,5.858564023795872523e-03
6.992280926072299435e-05,1.079876362889866227e-04,6.533053888317655257e-05,6.367369839880578607e-04,6.046569910991527450e-05,7.810064241009303902e-03,1.036607587468206017e-04,6.485206388550305949e-03,1.104874329025642201e-04,4.263178596742266992e-03
