2.663410345954293421e-02,5.341880341880341776e-01,5.341880341880341776e-01,5.341880341880341776e-01,4.810152203809060500e-01,2.059305132651290364e+02,5.987044569728711130e-01,2.059309843407960727e+02,3.316780142155841687e-02,1.136234225360455241e+02
1.794484610504798461e-03,1.445436549980821982e-03,1.477710643872481942e-03,1.354275431480745327e-02,8.950420968070971423e-04,7.715151467363696725e-01,1.386418704052216856e-03,1.049289243599670796e+00,8.987309687173230827e-04,3.958465328077472867e-01
1.508663624702721775e-03,1.221101873936691938e-03,1.427300472507647645e-03,1.294371474809305478e-02,7.679250029456518916e-04,6.318118601216056174e-01,1.393744524200723990e-03,6.866203379657533912e-01,9.579784982043385239e-04,3.200552466376002658e-01
1.078925559565635474e-03,1.080428176100695038e-03,1.392831644368031129e-03,1.137224289613464334e-02,5.821434308081241188e-04,4.189142089524139356e-01,1.370851456193683494e-03,5.023037214486663071e-01,9.813030078716551436e-04,2.836015767760983186e-01
8.366395580617469029e-04,1.047404533932305747e-03,1.429792085844361392e-03,1.006913769487633413e-02,6.018979827111025976e-04,3.834887956060996084e-01,1.223040829686716791e-03,4.011257371845999842e-01,9.505001348671588465e-04,3.074257168932647000e-01
8.246019303541629597e-04,1.076456886335885920e-03,1.328315134165764053e-03,9.701888837324595602e-03,5.262632287954760674e-04,3.420159475739950605e-01,9.975684641208015790e-04,3.625490571084384328e-01,9.471644097056926715e-04,2.676177149584113013e-01
6.579437652221465250e-04,1.054458810098812772e-03,1.339928273866081068e-03,9.837105878076273652e-03,4.125389827220382393e-04,3.346020496704767422e-01,9.861297024373271401e-04,3.595262772159443787e-01,9.351377887738380763e-04,2.461561887021652129e-01
5.730027610641342129e-04,1.000105171197956900e-03,1.292802694644418172e-03,9.472524665829101451e-03,4.199886613808046063e-04,2.858533797580335434e-01,1.001277375744608024e-03,2.981082546295240610e-01,9.313181066094510744e-04,2.212505024003853238e-01
5.596427262408498532e-04,9.881516979295401626e-04,1.232971469422622325e-03,9.713619865731198261e-03,3.894024377547100407e-04,2.738828149542399393e-01,1.004621971693814200e-03,2.640755724738753085e-01,9.282538189925153846e-04,2.163594098402356336e-01
5.264954571406965872e-04,9.844323668600108313e-04,1.146968745966447847e-03,9.566632266246178143e-03,4.038758151837795740e-04,2.596721160068142242e-01,9.944325267669863223e-04,2.646723505539554933e-01,9.332705827981887647e-04,2.238480473995125009e-01
4.561877982381723267e-04,9.737516840164217591e-04,1.208866975084138496e-03,9.376921348315653965e-03,3.812788943767408847e-04,2.459651106414554589e-01,9.440507791069752130e-04,2.333120276925626513e-01,9.379734500045460365e-04,2.122240963334810770e-01
4.999596284344321124e-04,9.922912983157782928e-04,1.046480982475989042e-03,9.512487745307569159e-03,3.629657763540517163e-04,2.367367437729015478e-01,9.148080258010116367e-04,2.400987630041299670e-01,9.383898950312029915e-04,2.142575628506150909e-01
4.817233726449155038e-04,1.030904175622404662e-03,1.074110193366884002e-03,9.404091757584619876e-03,3.497641902976689199e-04,2.157118980339987613e-01,8.887839357057891959e-04,2.549396398829912869e-01,9.304843819528865051e-04,2.002156244498621562e-01
4.535156736758638838e-04,1.009171755506704836e-03,1.126037822676667546e-03,9.306283335408454746e-03,3.288586716990282818e-04,2.085112676219367245e-01,8.736561730641467793e-04,2.462682972052590569e-01,9.262937369631107790e-04,1.986661467006619886e-01
3.989589866935317137e-04,1.011993519733972533e-03,1.129757202447106935e-03,9.140138992222528874e-03,3.301346190750842130e-04,2.100400576532138186e-01,8.989696820476122952e-04,2.169824025780485444e-01,9.301720494531224214e-04,1.969576586433767207e-01
3.652628037886573647e-04,1.031270555364532937e-03,1.100887379785309150e-03,8.969850427902792758e-03,3.155961392790507139e-04,1.989707471776526460e-01,8.962595400157147068e-04,2.209454962711106529e-01,9.306834356641018741e-04,1.729934197938497731e-01
3.535476710360585420e-04,1.017973980254899312e-03,1.126689219433207878e-03,8.791074018814831054e-03,3.334054305772882307e-04,2.047606894288961088e-01,8.726308202999910179e-04,1.982587339155642836e-01,9.248816127609126589e-04,1.656141723588930859e-01
3.977273146113624700e-04,9.990408648353154251e-04,1.098459897786818826e-03,8.678752831911756144e-03,3.192932183819607969e-04,2.025149160941012438e-01,8.654943630836797307e-04,2.092714630902832995e-01,9.263128488434189392e-04,1.573411822400025417e-01
