5.326820691908595862e-03,5.341880341880341776e-01,5.341880341880341776e-01,5.341880341880341776e-01,4.809100293036023821e-01,2.059305131732905352e+02,5.987457960596060946e-01,2.059309842666948498e+02,3.279035905400723427e-02,1.136234228699824342e+02
3.510266679410012250e-04,2.866212204913065609e-04,2.956337839128631234e-04,2.705944473929250502e-03,1.795389986650075434e-04,1.547994168612603916e-01,2.786384087238969018e-04,2.116795524049919774e-01,1.802803603806369553e-04,7.907453769269282007e-02
2.951330540180041487e-04,2.421637830874401266e-04,2.851207586020198864e-04,2.606046123159721888e-03,1.548780938339433587e-04,1.262194528212475519e-01,2.781965901890837253e-04,1.374232974995280299e-01,1.920585828041586893e-04,6.395809273617913959e-02
2.144004599421212075e-04,2.159658067808767345e-04,2.795380984676132602e-04,2.267978194283681945e-03,1.166598776371319230e-04,8.342707457536988058e-02,2.735042923343811378e-04,1.005270675341236597e-01,1.968058917189517004e-04,5.683401935365708230e-02
1.664780268328280746e-04,2.092561369791412496e-04,2.872602956089153952e-04,2.015506304699676756e-03,1.206260286932991948e-04,7.685963938393029771e-02,2.439811233995503646e-04,8.038830440022622092e-02,1.906595979711548565e-04,6.174126116511118034e-02
1.647292038985170902e-04,2.149168558206793255e-04,2.649085175915333323e-04,1.939644806639201314e-03,1.054201821435396481e-04,6.839855398048796942e-02,1.988538492263491832e-04,7.282767067956257001e-02,1.898756688375497100e-04,5.385704449362762464e-02
1.301053564266352379e-04,2.103042352329498430e-04,2.643999911473182587e-04,1.966287449881371028e-03,8.296487967817677846e-05,6.664791610444779912e-02,1.965632092305768966e-04,7.176934126409832693e-02,1.875047446984227592e-04,4.954852236162139711e-02
1.137525142252515637e-04,2.002542077214619631e-04,2.558384909109867600e-04,1.897279621701963761e-03,8.440999281253414033e-05,5.716571040592697411e-02,1.998301194636953272e-04,5.961392244933847590e-02,1.867450856250907462e-04,4.446711992145609138e-02
1.116619625457726474e-04,1.974120605453710711e-04,2.456757026239875241e-04,1.953068848710332126e-03,7.833113777610533636e-05,5.472503720350374579e-02,2.004794299408918512e-04,5.288658316906662271e-02,1.861296386324807399e-04,4.329958380047642386e-02
1.052151302715964630e-04,1.969177937993116137e-04,2.278432006853792105e-04,1.923388096124173342e-03,8.107741588218586321e-05,5.190907766197341150e-02,1.984998245175784105e-04,5.279724188322916512e-02,1.871267935463968575e-04,4.502099217185247249e-02
9.073516753104194082e-05,1.938085179437054606e-04,2.418605220275538256e-04,1.897277346855758039e-03,7.623226656627846154e-05,4.931110461498348918e-02,1.885319315883093980e-04,4.650570509869282609e-02,1.880705315489574717e-04,4.264952858341928416e-02
