2.800808798728310171e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.769652291563605880e-03,4.463921118042291823e-05,7.750960098697465446e-03,1.747099083800250733e-05,5.170668914264093044e-03,9.150325928366165049e-06
2.621871709401939546e-04,2.017974154210179581e-04,2.293543707993482030e-04,1.861464819513569376e-03,1.434188444566860570e-04,8.967477768362712431e-02,2.736340854141978800e-04,1.536423898666291477e-01,1.347594391045824763e-04,4.124944216800857655e-02
2.486929368754691415e-04,1.966133257097378768e-04,2.302223776487317367e-04,1.922462646991601569e-03,1.284390843275861954e-04,8.508652349488168842e-02,2.419219577131077696e-04,9.077692904294788756e-02,1.334031781378424049e-04,3.600699733370608252e-02
1.524723138483589360e-04,1.837744248840311896e-04,2.104768911639437684e-04,1.604003820224324771e-03,8.380714855025893232e-05,7.533266620111252199e-02,1.784450596470472602e-04,5.633293723072729797e-02,1.144784046138997281e-04,2.870313215664157744e-02
1.260617549890042960e-04,1.898133622046092623e-04,2.053484278958291206e-04,1.453648671880077492e-03,7.119002262820862059e-05,5.880599539997372754e-02,1.498879713549759155e-04,5.347292504744222130e-02,1.045279453287729948e-04,4.317517084630685675e-02
1.407081031075096945e-04,1.859779963388212456e-04,2.100351630453924719e-04,1.346079572151061146e-03,4.015707730426728493e-05,5.801936785340175429e-02,1.356470736828355736e-04,5.328648658770774454e-02,1.004705198154827369e-04,4.004700100517233352e-02
1.035570941923378332e-04,1.864605665834587255e-04,2.247215744984457423e-04,1.346109317348077785e-03,5.426981360063403998e-05,4.846476685279236390e-02,1.400514931304908464e-04,4.961162711677873788e-02,1.052583452596819697e-04,3.624037973315271527e-02
1.064169607401977032e-04,1.926649651164724143e-04,2.214851560696134481e-04,1.361070165094073210e-03,5.158161915173899961e-05,3.978345943688037928e-02,1.335212020615249263e-04,4.157129709489900543e-02,1.064789358958254708e-04,3.632436913558293595e-02
9.364028130585444248e-05,1.884504528673067788e-04,2.017566218655538542e-04,1.364165109076874135e-03,5.476663638073706470e-05,4.472466797469672184e-02,1.267588747927151087e-04,3.903353253630889586e-02,1.083129726408165095e-04,3.204839709534224035e-02
1.025161874727263542e-04,1.880343751329555243e-04,2.059118277837346256e-04,1.320280953030693273e-03,4.682508083812041095e-05,4.382686672730208566e-02,1.279243755028601601e-04,3.877416107065483758e-02,1.104461666786450810e-04,3.001124947135173915e-02
8.328378263263022056e-05,1.774506455093492372e-04,2.101424122257635830e-04,1.283682707556065786e-03,5.217570501504043495e-05,3.907375683682376422e-02,1.244207852991085963e-04,3.520047009273381822e-02,1.122011681081451398e-04,2.836325694268728229e-02
8.825143167131538455e-05,1.768074036833933702e-04,1.819951881698184397e-04,1.286329283144500369e-03,4.625861299856988325e-05,4.078363737101243364e-02,1.194156061539056819e-04,2.940157097480215059e-02,1.155052006984756062e-04,2.242388839926285141e-02
9.074350453415021202e-05,1.751602955156894440e-04,1.641027594485211960e-04,1.305588038498373214e-03,4.103036987614770709e-05,3.994974850855666226e-02,1.059094239583750443e-04,2.838155265680834469e-02,1.145881003534892528e-04,2.581484055775965999e-02
8.367334404718274824e-05,1.721347525751110641e-04,1.650371020485221244e-04,1.275103674256413810e-03,4.077945133556220962e-05,3.933445332038324610e-02,9.997830532372979715e-05,3.022678003990217355e-02,1.144811492034085567e-04,2.677336623731484816e-02
7.669670011467902542e-05,1.707953492191383418e-04,1.717281466362636578e-04,1.232288196848944917e-03,4.416558790509158113e-05,3.942543980992184449e-02,1.043565938825337689e-04,3.124585139513860049e-02,1.150690611276479930e-04,2.326762812340808437e-02
7.215029739047509850e-05,1.660145955250714761e-04,1.652568234041653175e-04,1.249349672436764766e-03,3.985119499824805995e-05,3.648077830401544319e-02,1.024479387237723699e-04,2.850991096096276364e-02,1.135905487424789076e-04,2.062582825912595563e-02
6.925167212011518398e-05,1.625002934962181526e-04,1.759092952163910457e-04,1.214828626219044980e-03,4.691214200546184722e-05,3.774341696191901158e-02,1.035124323668477902e-04,2.719601946705401188e-02,1.143892405984554573e-04,1.831680934710710681e-02
6.797131351574005190e-05,1.627146185340554640e-04,1.556959638223783459e-04,1.212579939560282311e-03,4.660874806329779412e-05,3.755248567390178510e-02,1.023180665774516733e-04,2.379794999648392195e-02,1.153678984366304935e-04,1.511830616934499785e-02
7.099512187948921497e-05,1.615900064802243733e-04,1.602414824811958238e-04,1.222522566881215338e-03,4.955629389002407675e-05,3.658290651342658434e-02,1.005842296031296247e-04,2.328741392749713798e-02,1.166366364989275653e-04,1.392943319661831859e-02
6.730882718567570940e-05,1.621776339596474217e-04,1.732266362834313910e-04,1.227679641801886559e-03,5.146871834009501075e-05,3.431443645834447720e-02,9.930731969840726325e-05,2.221460668039353104e-02,1.168812614525371050e-04,1.286341118311157099e-02
6.525073164525256207e-05,1.593082944688010820e-04,1.631579193355916862e-04,1.258422425475603894e-03,4.993759670231190330e-05,3.157004983150148852e-02,9.998624978331218565e-05,2.121298330660499956e-02,1.163655026892506462e-04,1.279199448102699178e-02
5.753485726703652789e-05,1.616787625540617036e-04,1.673189397700329377e-04,1.250729186164162548e-03,4.682901961244587862e-05,3.252815540497171892e-02,1.034872465546145411e-04,2.252716580458374168e-02,1.175021290130090848e-04,1.203106825324978986e-02
5.664003226535535177e-05,1.570617812981260283e-04,1.644534481864100284e-04,1.231062058992537850e-03,4.700579459333234267e-05,3.220197214504617877e-02,1.014447541127168247e-04,2.294952366852209477e-02,1.178766987788517793e-04,1.132362716329426110e-02
5.528452284081383062e-05,1.506857813597769135e-04,1.745265208189926041e-04,1.243294794014972518e-03,4.803225891422235449e-05,2.914420013806422877e-02,1.012734954099401668e-04,2.238579285438778779e-02,1.168367412246245160e-04,1.211364474578186488e-02
5.775703372541687798e-05,1.471021283800396197e-04,1.754792167317129037e-04,1.267474307694898845e-03,5.169219866138331592e-05,2.615906082694968021e-02,1.025191523685315819e-04,2.165349172208216877e-02,1.160991809482165080e-04,1.341854195527702846e-02
6.276421655569804027e-05,1.528806818087531866e-04,1.745149171336523241e-04,1.249334259115906414e-03,5.119002194558362496e-05,2.435955012009796694e-02,1.026819931688616742e-04,2.239141723289453378e-02,1.171347355671971657e-04,1.324118943327638048e-02
5.932173367958537747e-05,1.518443657338269229e-04,1.670761750293587341e-04,1.245728164308472410e-03,5.422792078052333513e-05,2.402625165445408315e-02,1.066025694172041774e-04,2.423004554832188309e-02,1.178134076556983741e-04,1.170703399475904113e-02
