4.127772066696488440e-01
4.120063802142440723e-01
4.112398560522545488e-01
4.104775943106303560e-01
4.097195556317641540e-01
4.089657011649553420e-01
4.082159925580474691e-01
4.074703919492320137e-01
4.067288619590181398e-01
4.059913656823608830e-01
4.052578666809470431e-01
4.045283289756332890e-01
4.038027170390333098e-01
4.030809957882510175e-01
4.023631305777563560e-01
4.016490871923991124e-01
4.009388318405601725e-01
4.002323311474341172e-01
3.995295521484424350e-01
3.988304622827730239e-01
3.981350293870440926e-01
3.974432216890889658e-01
3.967550078018585169e-01
3.960703567174408968e-01
3.953892378011931164e-01
3.947116207859836523e-01
3.940374757665432437e-01
3.933667731939216039e-01
3.926994838700473278e-01
3.920355789423890513e-01
3.913750298987154208e-01
3.907178085619524843e-01
3.900638870851347306e-01
3.894132379464496641e-01
3.887658339443723632e-01
3.881216481928895234e-01
3.874806541168091534e-01
3.868428254471562577e-01
3.862081362166509546e-01
3.855765607552681384e-01
3.849480736858768570e-01
3.843226499199575708e-01
3.837002646533952954e-01
3.830808933623485180e-01
3.824645117991896659e-01
3.818510959885186296e-01
3.812406222232457842e-01
3.806330670607433464e-01
3.800284073190647316e-01
3.794266200732290262e-01
3.788276826515707407e-01
3.782315726321517912e-01
3.776382678392365966e-01
3.770477463398263507e-01
3.764599864402542462e-01
3.758749666828377634e-01
3.752926658425884132e-01
3.747130629239774358e-01
3.741361371577565098e-01
3.735618679978311429e-01
3.729902351181881293e-01
3.724212184098734668e-01
3.718547979780212343e-01
3.712909541389318169e-01
3.707296674171993156e-01
3.701709185428859739e-01
3.696146884487431228e-01
3.690609582674788114e-01
3.685097093290696235e-01
3.679609231581165707e-01
3.674145814712445612e-01
3.668706661745436692e-01
3.663291593610524810e-01
3.657900433082821312e-01
3.652533004757794743e-01
3.647189135027308349e-01
3.641868652056031164e-01
3.636571385758231023e-01
3.631297167774936718e-01
3.626045831451465418e-01
3.620817211815302583e-01
3.615611145554336603e-01
3.610427470995432042e-01
3.605266028083343177e-01
3.600126658359957266e-01
3.595009204943861447e-01
3.589913512510228832e-01
3.584839427271017676e-01
3.579786796955476413e-01
3.574755470790952905e-01
3.569745299483996215e-01
3.564756135201748721e-01
3.559787831553629101e-01
3.554840243573286762e-01
3.549913227700839391e-01
3.545006641765375277e-01
3.540120344967724320e-01
3.535254197863484937e-01
3.530408062346314102e-01
3.525581801631460510e-01
3.520775280239553107e-01
3.515988363980622755e-01
3.511220919938371487e-01
3.506472816454667685e-01
3.501743923114278845e-01
3.497034110729821954e-01
3.492343251326945897e-01
3.487671218129719808e-01
3.483017885546247916e-01
3.478383129154486442e-01
3.473766825688272553e-01
3.469168853023551491e-01
3.464589090164811869e-01
3.460027417231707481e-01
3.455483715445880621e-01
3.450957867117971367e-01
3.446449755634812817e-01
3.441959265446813965e-01
3.437486282055516873e-01
3.433030692001336481e-01
3.428592382851473608e-01
3.424171243187997260e-01
3.419767162596095700e-01
3.415380031652500148e-01
3.411009741914056148e-01
3.406656185906476453e-01
3.402319257113230466e-01
3.397998849964604662e-01
3.393694859826905108e-01
